Race_White,Age,Gender_Male,Undergraduate,Full-Time,Program_Label,GPA,Engagements,Internships,Industry_Label,From_Utah,Program_Score,Industry_Score,Job_Placement
1,24,1,0,1,Data Analytics,3.78,1,1,Financial Activities,1,1.0,0.5,1
1,25,1,1,1,Finance,3.14,6,3,Healthcare & Social Assistance,0,0.7,1.0,1
1,24,1,1,0,International Business,3.44,5,2,Construction,1,0.3,0.7,1
1,17,1,1,0,Marketing,3.68,10,2,Leisure & Hospitality,1,0.6,-0.8,1
1,23,0,0,0,Marketing,3.73,7,1,Financial Activities,0,0.6,0.5,1
1,21,0,1,0,Information Systems,2.95,7,2,Professional & Business Services,0,0.9,0.0,1
1,25,0,1,1,Data Analytics,3.72,6,1,Financial Activities,1,1.0,0.5,1
1,33,1,1,1,Business,3.13,10,0,Government,0,0.5,-0.7,1
1,25,0,0,1,Business,3.45,10,2,Healthcare & Social Assistance,0,0.5,1.0,1
0,23,1,1,1,Data Analytics,3.88,5,2,Professional & Business Services,1,1.0,0.0,1
1,27,1,0,0,Finance,3.84,5,1,Financial Activities,1,0.7,0.5,1
1,25,0,1,1,Business Administration,3.9,5,1,Educational Services,1,0.4,0.4,0
1,25,1,1,0,Finance,3.18,4,2,Retail Trade,0,0.7,-0.2,1
1,26,1,1,0,Economics,3.25,5,2,Retail Trade,1,0.6,-0.2,1
1,30,1,1,0,Economics,3.33,3,1,Construction,0,0.6,0.7,1
1,21,0,1,0,Business,3.46,9,3,Leisure & Hospitality,1,0.5,-0.8,1
1,25,0,0,1,International Business,3.57,5,3,Leisure & Hospitality,1,0.3,-0.8,1
1,21,1,1,1,Economics,3.88,8,1,Healthcare & Social Assistance,0,0.6,1.0,1
1,26,0,1,1,Business,3.22,5,1,Manufacturing,0,0.5,-0.6,1
1,21,1,1,1,Information Systems,3.31,7,2,Educational Services,1,0.9,0.4,1
1,23,1,1,1,Management,3.93,3,3,Manufacturing,1,0.5,-0.6,1
1,23,0,1,0,Management,3.15,6,2,Transportation & Warehousing,1,0.5,0.8,1
1,27,0,1,0,Accounting,3.72,5,1,Government,1,0.9,-0.7,1
1,27,0,1,1,Information Systems,3.47,4,1,Retail Trade,1,0.9,-0.2,1
1,20,1,1,1,Management,3.62,9,1,Healthcare & Social Assistance,0,0.5,1.0,1
1,24,0,0,1,Finance,3.26,1,2,Manufacturing,1,0.7,-0.6,1
1,22,0,1,1,Accounting,3.71,5,1,Construction,1,0.9,0.7,1
1,20,0,0,1,Business,3.3,2,2,Information (Tech Sector),1,0.5,-0.5,0
1,23,1,1,1,Data Analytics,3.07,9,0,Leisure & Hospitality,0,1.0,-0.8,1
1,23,0,1,1,Data Analytics,3.64,3,1,Retail Trade,1,1.0,-0.2,1
1,31,1,1,1,Business,2.75,6,0,Healthcare & Social Assistance,0,0.5,1.0,1
1,25,1,1,1,International Business,3.33,2,0,Professional & Business Services,1,0.3,0.0,1
1,20,1,0,1,Business,3.59,4,3,Government,1,0.5,-0.7,0
1,22,1,1,1,Business Administration,3.73,9,1,Transportation & Warehousing,1,0.4,0.8,1
0,27,1,1,1,Data Analytics,3.87,2,2,Construction,1,1.0,0.7,1
1,30,0,0,1,Management,4.03,7,0,Educational Services,0,0.5,0.4,1
0,19,1,1,0,Marketing,3.94,2,1,Construction,1,0.6,0.7,0
1,18,0,1,1,Accounting,3.56,4,1,Transportation & Warehousing,0,0.9,0.8,0
1,30,1,1,1,International Business,3.84,5,0,Information (Tech Sector),1,0.3,-0.5,1
1,25,1,0,1,Economics,3.55,6,0,Educational Services,1,0.6,0.4,1
0,21,1,1,1,Information Systems,3.71,6,3,Educational Services,1,0.9,0.4,1
1,26,1,1,0,International Business,3.32,6,0,Healthcare & Social Assistance,0,0.3,1.0,1
1,16,1,1,1,Economics,3.64,3,0,Construction,0,0.6,0.7,0
1,24,1,0,1,International Business,3.36,4,2,Retail Trade,0,0.3,-0.2,1
1,25,1,1,1,Marketing,3.45,0,1,Financial Activities,1,0.6,0.5,0
1,27,1,1,1,International Business,3.64,8,2,Transportation & Warehousing,0,0.3,0.8,1
1,21,1,1,1,Management,4.13,8,0,Information (Tech Sector),1,0.5,-0.5,1
1,24,1,0,1,Business,3.62,2,1,Information (Tech Sector),0,0.5,-0.5,1
1,21,1,0,1,Business Administration,3.5,2,2,Leisure & Hospitality,0,0.4,-0.8,1
0,25,0,0,1,Accounting,3.25,0,3,Government,1,0.9,-0.7,0
0,21,0,1,1,Data Analytics,3.77,10,0,Healthcare & Social Assistance,1,1.0,1.0,1
1,23,0,1,1,Economics,3.4,8,1,Healthcare & Social Assistance,0,0.6,1.0,1
1,21,1,1,1,Accounting,3.61,4,0,Professional & Business Services,0,0.9,0.0,1
0,26,0,0,1,International Business,3.71,5,1,Healthcare & Social Assistance,1,0.3,1.0,1
1,27,0,1,1,Business,3.88,3,3,Educational Services,0,0.5,0.4,1
1,23,0,1,1,Accounting,3.75,6,0,Professional & Business Services,0,0.9,0.0,1
0,24,1,0,1,Business,3.13,7,3,Financial Activities,1,0.5,0.5,1
1,20,0,1,1,Economics,2.98,4,1,Information (Tech Sector),1,0.6,-0.5,1
1,23,0,1,1,Management,3.71,9,3,Retail Trade,0,0.5,-0.2,1
1,24,1,1,1,Management,3.53,5,2,Manufacturing,1,0.5,-0.6,1
0,32,0,1,0,Business,3.62,1,3,Government,1,0.5,-0.7,1
0,21,1,1,1,Business,4.02,6,0,Financial Activities,1,0.5,0.5,0
0,28,1,1,1,Business Administration,3.32,5,2,Financial Activities,0,0.4,0.5,1
1,27,1,1,1,Information Systems,3.89,9,2,Government,0,0.9,-0.7,1
0,25,0,1,0,Business Administration,3.32,4,2,Retail Trade,1,0.4,-0.2,1
1,29,1,1,1,Accounting,3.97,4,2,Retail Trade,0,0.9,-0.2,1
1,25,1,1,0,Finance,3.73,7,2,Financial Activities,0,0.7,0.5,1
1,25,1,1,0,Business Administration,3.05,5,3,Manufacturing,1,0.4,-0.6,1
1,24,1,1,1,Accounting,3.37,4,1,Leisure & Hospitality,0,0.9,-0.8,0
1,28,1,1,0,Data Analytics,4.07,10,2,Construction,0,1.0,0.7,1
1,27,0,1,1,Accounting,4.04,3,3,Government,0,0.9,-0.7,1
1,22,0,1,0,Accounting,3.68,3,1,Leisure & Hospitality,0,0.9,-0.8,0
1,20,1,0,1,Business,3.61,9,1,Healthcare & Social Assistance,1,0.5,1.0,1
1,23,1,1,1,Marketing,3.57,0,3,Retail Trade,1,0.6,-0.2,1
1,22,1,0,1,International Business,3.63,2,1,Professional & Business Services,1,0.3,0.0,0
1,24,0,1,0,Business,3.46,6,1,Leisure & Hospitality,0,0.5,-0.8,1
1,28,1,1,1,Business,3.86,2,1,Leisure & Hospitality,0,0.5,-0.8,1
1,23,1,1,1,Marketing,3.67,10,3,Government,1,0.6,-0.7,1
1,24,1,1,1,Marketing,3.21,5,3,Information (Tech Sector),1,0.6,-0.5,1
1,24,0,1,1,International Business,3.7,6,3,Professional & Business Services,1,0.3,0.0,1
1,27,0,1,1,Finance,3.55,2,2,Construction,0,0.7,0.7,1
1,17,0,0,1,Data Analytics,3.41,3,2,Healthcare & Social Assistance,1,1.0,1.0,0
0,22,0,1,1,Business Administration,4.07,6,1,Manufacturing,0,0.4,-0.6,1
1,25,1,1,1,Accounting,3.53,5,0,Transportation & Warehousing,1,0.9,0.8,0
1,28,1,0,1,Business Administration,2.91,8,0,Information (Tech Sector),1,0.4,-0.5,1
1,23,1,1,1,Management,3.43,3,0,Government,1,0.5,-0.7,1
0,18,1,0,1,Economics,3.8,7,3,Information (Tech Sector),0,0.6,-0.5,1
1,26,1,1,0,Finance,3.22,3,2,Professional & Business Services,1,0.7,0.0,1
0,22,1,0,1,Economics,3.79,6,2,Educational Services,0,0.6,0.4,1
1,20,1,1,0,Accounting,3.2,6,3,Construction,1,0.9,0.7,1
0,22,0,1,1,Marketing,3.9,1,3,Healthcare & Social Assistance,1,0.6,1.0,0
1,23,0,1,1,Accounting,3.33,5,2,Financial Activities,1,0.9,0.5,1
0,22,0,1,1,Data Analytics,3.39,0,1,Information (Tech Sector),0,1.0,-0.5,0
1,17,0,1,0,Business Administration,3.37,5,0,Construction,0,0.4,0.7,0
1,27,1,1,1,International Business,3.68,7,2,Transportation & Warehousing,1,0.3,0.8,1
1,28,0,1,1,Information Systems,4.05,1,0,Healthcare & Social Assistance,0,0.9,1.0,1
1,26,1,1,1,Information Systems,3.5,9,1,Transportation & Warehousing,1,0.9,0.8,1
1,21,0,0,1,International Business,3.5,5,3,Leisure & Hospitality,1,0.3,-0.8,1
0,23,1,1,0,Marketing,3.33,9,1,Information (Tech Sector),1,0.6,-0.5,1
0,24,0,1,1,Information Systems,3.01,1,0,Transportation & Warehousing,0,0.9,0.8,0
1,26,1,1,1,Marketing,3.36,9,2,Construction,1,0.6,0.7,1
1,26,1,1,1,Business,3.12,1,2,Educational Services,1,0.5,0.4,1
1,22,0,1,1,Data Analytics,2.93,5,1,Manufacturing,1,1.0,-0.6,0
1,24,1,0,1,Finance,3.48,9,1,Retail Trade,1,0.7,-0.2,1
1,25,0,0,1,Business Administration,3.34,2,3,Educational Services,1,0.4,0.4,1
1,28,0,1,0,Business Administration,3.91,0,1,Government,1,0.4,-0.7,0
1,26,0,0,1,Finance,3.24,8,3,Educational Services,1,0.7,0.4,1
1,26,0,1,0,Accounting,3.7,6,1,Transportation & Warehousing,0,0.9,0.8,1
1,24,0,1,1,Accounting,3.7,5,1,Government,1,0.9,-0.7,1
1,28,1,1,1,Economics,3.9,0,1,Educational Services,1,0.6,0.4,1
1,25,0,1,1,Accounting,3.44,7,2,Financial Activities,1,0.9,0.5,1
1,21,0,1,1,Marketing,3.9,2,3,Financial Activities,1,0.6,0.5,1
0,28,0,1,1,International Business,3.67,9,1,Financial Activities,0,0.3,0.5,1
1,26,1,1,1,Business,3.84,7,0,Retail Trade,1,0.5,-0.2,1
1,23,0,1,1,Finance,4.22,7,0,Construction,0,0.7,0.7,1
1,23,0,1,1,Marketing,3.46,2,2,Manufacturing,0,0.6,-0.6,0
1,25,0,0,1,Marketing,3.55,9,1,Transportation & Warehousing,0,0.6,0.8,1
0,25,1,1,1,Economics,3.39,5,0,Information (Tech Sector),1,0.6,-0.5,1
1,25,1,1,1,Marketing,3.96,9,1,Healthcare & Social Assistance,1,0.6,1.0,1
1,25,1,1,1,Data Analytics,4.28,3,2,Professional & Business Services,1,1.0,0.0,1
1,29,0,1,1,Accounting,3.72,8,3,Information (Tech Sector),0,0.9,-0.5,1
0,27,0,1,1,Business Administration,3.02,6,2,Leisure & Hospitality,1,0.4,-0.8,1
0,25,1,1,0,Data Analytics,3.24,0,1,Transportation & Warehousing,1,1.0,0.8,0
1,27,1,1,0,Business,3.85,4,0,Healthcare & Social Assistance,1,0.5,1.0,1
1,21,1,1,1,Business,3.16,2,1,Construction,0,0.5,0.7,0
1,25,1,1,1,Business,3.32,4,0,Leisure & Hospitality,0,0.5,-0.8,0
0,29,0,1,1,Accounting,3.31,4,2,Professional & Business Services,1,0.9,0.0,1
1,23,0,1,0,Marketing,3.48,5,1,Transportation & Warehousing,1,0.6,0.8,1
0,21,1,1,1,Business,3.58,6,1,Information (Tech Sector),1,0.5,-0.5,1
1,22,1,0,1,Finance,2.93,6,2,Educational Services,1,0.7,0.4,1
1,21,1,1,1,Business Administration,3.04,0,2,Information (Tech Sector),0,0.4,-0.5,0
1,22,0,0,1,Marketing,3.05,8,2,Information (Tech Sector),0,0.6,-0.5,1
1,23,1,1,1,Economics,3.08,9,2,Professional & Business Services,0,0.6,0.0,1
1,20,1,0,1,Accounting,3.5,3,2,Transportation & Warehousing,1,0.9,0.8,1
1,24,1,1,1,International Business,3.56,2,2,Transportation & Warehousing,0,0.3,0.8,1
1,27,0,1,1,Data Analytics,3.8,5,2,Government,0,1.0,-0.7,1
1,21,0,0,1,Management,3.67,7,1,Information (Tech Sector),0,0.5,-0.5,1
1,29,0,1,1,Data Analytics,3.33,7,0,Construction,0,1.0,0.7,1
1,26,1,1,1,Business,3.57,6,3,Healthcare & Social Assistance,1,0.5,1.0,1
0,27,1,1,0,Business Administration,3.82,1,3,Healthcare & Social Assistance,0,0.4,1.0,1
0,22,1,1,1,Economics,3.43,8,2,Leisure & Hospitality,0,0.6,-0.8,1
0,27,0,0,1,Marketing,3.41,4,2,Professional & Business Services,0,0.6,0.0,1
0,21,1,1,1,Finance,3.22,2,1,Information (Tech Sector),1,0.7,-0.5,0
1,27,1,1,0,Information Systems,3.26,1,2,Construction,0,0.9,0.7,0
1,25,0,1,0,Data Analytics,3.71,4,3,Leisure & Hospitality,1,1.0,-0.8,1
1,26,0,1,1,Information Systems,3.5,6,3,Transportation & Warehousing,1,0.9,0.8,1
1,20,1,1,1,Marketing,4.09,7,1,Healthcare & Social Assistance,1,0.6,1.0,1
1,21,1,1,1,Business Administration,3.3,10,1,Retail Trade,0,0.4,-0.2,1
1,26,1,1,1,Information Systems,3.73,2,1,Financial Activities,1,0.9,0.5,1
1,21,0,1,1,Data Analytics,3.62,10,1,Government,1,1.0,-0.7,1
1,25,0,0,0,International Business,3.47,7,1,Construction,0,0.3,0.7,1
1,20,1,1,1,Management,3.37,5,2,Leisure & Hospitality,0,0.5,-0.8,1
1,27,1,1,0,Information Systems,3.68,9,0,Leisure & Hospitality,0,0.9,-0.8,1
1,20,0,1,0,International Business,3.66,7,2,Construction,1,0.3,0.7,1
1,26,0,1,1,International Business,3.56,3,2,Educational Services,0,0.3,0.4,1
0,26,1,1,0,Business,3.63,9,2,Retail Trade,1,0.5,-0.2,1
1,22,1,0,1,Management,3.51,7,3,Transportation & Warehousing,1,0.5,0.8,1
1,26,1,1,1,Finance,3.01,7,2,Healthcare & Social Assistance,1,0.7,1.0,1
0,25,1,0,1,Data Analytics,3.53,9,2,Information (Tech Sector),0,1.0,-0.5,1
0,22,0,1,1,Economics,3.42,4,1,Financial Activities,1,0.6,0.5,1
0,21,0,1,1,Marketing,4.08,7,3,Financial Activities,1,0.6,0.5,1
1,18,0,1,1,Economics,3.69,7,1,Construction,1,0.6,0.7,0
1,25,1,1,1,Information Systems,3.56,5,3,Professional & Business Services,1,0.9,0.0,1
1,19,0,1,1,Management,3.64,1,1,Retail Trade,0,0.5,-0.2,0
1,24,1,0,1,Information Systems,3.19,8,0,Government,0,0.9,-0.7,1
1,23,1,1,0,Management,3.32,0,1,Government,1,0.5,-0.7,0
1,26,1,0,1,Data Analytics,3.4,7,2,Professional & Business Services,1,1.0,0.0,1
1,23,1,0,1,Marketing,3.62,9,1,Retail Trade,1,0.6,-0.2,1
1,23,0,1,1,Marketing,3.37,3,2,Leisure & Hospitality,0,0.6,-0.8,0
1,26,1,1,1,Data Analytics,3.35,1,2,Government,1,1.0,-0.7,1
1,25,1,1,1,Finance,3.18,2,1,Leisure & Hospitality,1,0.7,-0.8,1
1,25,1,0,1,International Business,3.51,6,2,Educational Services,1,0.3,0.4,1
1,25,1,1,1,Management,3.55,9,1,Financial Activities,1,0.5,0.5,1
1,19,1,1,1,Accounting,3.63,5,2,Retail Trade,1,0.9,-0.2,0
0,26,1,1,0,Accounting,3.29,1,2,Construction,1,0.9,0.7,1
1,26,0,1,1,International Business,3.61,6,1,Information (Tech Sector),1,0.3,-0.5,1
1,21,1,1,1,Information Systems,3.19,7,3,Healthcare & Social Assistance,1,0.9,1.0,1
1,23,1,1,1,Management,3.43,4,2,Educational Services,0,0.5,0.4,1
1,24,1,1,1,Business Administration,3.59,7,2,Leisure & Hospitality,1,0.4,-0.8,1
1,24,0,1,1,Marketing,3.42,3,2,Retail Trade,1,0.6,-0.2,1
1,25,1,1,1,Economics,3.03,8,3,Educational Services,0,0.6,0.4,1
1,28,1,1,1,Business Administration,3.07,3,1,Leisure & Hospitality,0,0.4,-0.8,1
1,27,1,1,1,Economics,3.57,3,1,Information (Tech Sector),1,0.6,-0.5,0
0,20,1,1,1,Marketing,3.67,9,1,Information (Tech Sector),0,0.6,-0.5,1
1,26,1,1,0,Accounting,3.6,5,3,Professional & Business Services,1,0.9,0.0,1
1,28,0,1,1,Data Analytics,3.68,3,1,Transportation & Warehousing,0,1.0,0.8,1
0,25,0,1,1,Finance,3.42,9,3,Government,0,0.7,-0.7,1
0,27,1,1,1,Business,3.72,7,0,Financial Activities,1,0.5,0.5,1
1,30,0,1,1,Information Systems,3.6,2,1,Financial Activities,1,0.9,0.5,1
1,27,0,1,1,International Business,3.31,6,1,Information (Tech Sector),1,0.3,-0.5,1
1,25,1,1,1,Accounting,3.65,9,2,Manufacturing,0,0.9,-0.6,1
1,27,1,0,1,Data Analytics,3.59,7,3,Information (Tech Sector),1,1.0,-0.5,1
1,24,1,0,1,Data Analytics,4.0,2,1,Educational Services,0,1.0,0.4,1
1,24,1,0,1,Economics,3.91,6,2,Healthcare & Social Assistance,1,0.6,1.0,1
1,23,0,1,0,Data Analytics,3.47,6,1,Retail Trade,1,1.0,-0.2,1
0,29,0,1,1,Management,3.37,8,2,Educational Services,1,0.5,0.4,1
0,22,0,1,1,Information Systems,3.97,2,0,Transportation & Warehousing,1,0.9,0.8,0
1,29,0,1,0,Business,3.67,7,1,Information (Tech Sector),1,0.5,-0.5,1
1,25,1,1,1,Accounting,3.45,0,2,Construction,1,0.9,0.7,1
1,20,1,1,1,Management,2.9,7,2,Retail Trade,0,0.5,-0.2,1
1,25,0,0,1,Accounting,3.27,10,0,Educational Services,0,0.9,0.4,1
1,18,1,1,1,Finance,3.25,2,0,Manufacturing,0,0.7,-0.6,0
1,26,0,1,1,Business,3.46,3,2,Healthcare & Social Assistance,1,0.5,1.0,0
1,27,0,1,1,Data Analytics,3.69,6,2,Government,0,1.0,-0.7,1
1,22,0,1,1,Finance,3.73,7,3,Retail Trade,0,0.7,-0.2,1
1,24,0,1,1,Economics,3.95,3,2,Transportation & Warehousing,1,0.6,0.8,1
1,30,1,0,1,Finance,3.78,7,3,Construction,1,0.7,0.7,1
1,22,0,1,0,Business Administration,3.11,9,1,Manufacturing,1,0.4,-0.6,1
1,21,0,0,1,Economics,3.81,7,1,Government,0,0.6,-0.7,1
0,28,1,1,1,Business,4.02,7,0,Leisure & Hospitality,1,0.5,-0.8,1
1,30,0,0,1,Information Systems,4.01,4,1,Financial Activities,1,0.9,0.5,1
1,24,1,1,1,Business Administration,3.14,9,2,Healthcare & Social Assistance,1,0.4,1.0,1
1,27,0,1,1,Accounting,3.44,3,2,Government,0,0.9,-0.7,0
1,28,1,1,1,International Business,3.79,2,1,Information (Tech Sector),1,0.3,-0.5,1
1,22,1,1,0,International Business,3.15,4,2,Professional & Business Services,1,0.3,0.0,0
1,23,1,0,1,Business Administration,2.98,7,2,Construction,1,0.4,0.7,1
1,28,0,1,1,Information Systems,3.59,9,2,Manufacturing,1,0.9,-0.6,1
1,29,1,1,1,Management,3.3,1,1,Government,1,0.5,-0.7,1
0,26,1,0,1,International Business,3.01,8,2,Professional & Business Services,1,0.3,0.0,1
1,21,1,1,1,Business Administration,3.87,8,1,Government,0,0.4,-0.7,1
1,30,0,1,1,Business,3.55,6,3,Educational Services,0,0.5,0.4,1
0,22,1,1,0,Marketing,3.34,8,3,Leisure & Hospitality,0,0.6,-0.8,1
1,23,1,1,1,Information Systems,3.21,2,1,Financial Activities,1,0.9,0.5,1
0,25,0,0,1,Information Systems,3.55,2,1,Healthcare & Social Assistance,0,0.9,1.0,1
1,29,1,1,1,Management,3.65,9,2,Leisure & Hospitality,1,0.5,-0.8,1
1,27,0,1,1,Economics,3.6,5,1,Educational Services,1,0.6,0.4,1
1,25,1,1,1,Data Analytics,3.04,2,0,Financial Activities,0,1.0,0.5,1
1,25,0,0,0,International Business,3.64,7,3,Government,0,0.3,-0.7,1
1,24,1,1,0,Data Analytics,3.71,9,1,Retail Trade,1,1.0,-0.2,1
1,26,1,0,1,Data Analytics,3.4,6,1,Professional & Business Services,0,1.0,0.0,1
1,16,0,1,1,Business,3.81,3,2,Financial Activities,0,0.5,0.5,0
1,23,1,1,0,Accounting,3.24,5,1,Construction,0,0.9,0.7,1
1,25,0,0,1,Data Analytics,3.89,8,1,Transportation & Warehousing,0,1.0,0.8,1
0,21,1,1,1,Information Systems,3.54,1,2,Professional & Business Services,0,0.9,0.0,1
0,25,1,1,1,Management,3.35,2,1,Leisure & Hospitality,1,0.5,-0.8,1
0,23,1,1,1,Management,3.4,5,2,Professional & Business Services,1,0.5,0.0,1
1,29,0,1,1,Marketing,3.8,6,3,Information (Tech Sector),0,0.6,-0.5,1
1,29,1,1,0,Accounting,3.57,3,3,Government,1,0.9,-0.7,1
1,23,1,0,0,Economics,3.69,3,0,Educational Services,1,0.6,0.4,0
1,24,1,0,1,Information Systems,3.82,0,0,Professional & Business Services,1,0.9,0.0,0
1,24,1,1,1,Information Systems,3.34,0,2,Professional & Business Services,1,0.9,0.0,0
1,23,1,1,0,Marketing,3.54,3,2,Financial Activities,0,0.6,0.5,0
1,25,0,1,1,Finance,3.43,5,3,Financial Activities,0,0.7,0.5,1
1,22,1,1,1,Marketing,3.81,6,2,Educational Services,1,0.6,0.4,1
1,21,0,1,1,Data Analytics,3.39,5,1,Information (Tech Sector),0,1.0,-0.5,0
1,26,1,0,1,Business Administration,3.51,4,1,Information (Tech Sector),0,0.4,-0.5,1
1,26,0,1,1,Management,4.19,3,2,Transportation & Warehousing,1,0.5,0.8,1
0,22,0,0,1,Marketing,3.89,4,3,Transportation & Warehousing,0,0.6,0.8,1
1,27,1,1,1,Data Analytics,3.19,1,1,Information (Tech Sector),1,1.0,-0.5,0
1,22,0,1,0,International Business,3.77,1,2,Retail Trade,1,0.3,-0.2,0
1,25,1,1,1,Accounting,3.71,3,0,Transportation & Warehousing,1,0.9,0.8,0
1,26,0,1,1,Information Systems,3.17,10,1,Information (Tech Sector),0,0.9,-0.5,1
1,24,0,1,1,Finance,3.47,3,0,Financial Activities,1,0.7,0.5,1
1,25,1,0,1,Accounting,3.22,9,3,Information (Tech Sector),0,0.9,-0.5,1
1,22,1,1,1,Data Analytics,2.78,4,2,Professional & Business Services,0,1.0,0.0,1
1,23,1,0,1,Economics,3.46,4,3,Transportation & Warehousing,1,0.6,0.8,1
1,23,1,1,1,International Business,3.35,8,3,Government,1,0.3,-0.7,1
1,22,1,0,1,Data Analytics,3.17,1,1,Educational Services,1,1.0,0.4,0
0,23,1,1,0,Business Administration,3.5,2,2,Educational Services,1,0.4,0.4,0
1,19,1,0,1,Business,2.86,10,3,Manufacturing,0,0.5,-0.6,1
1,23,0,1,1,Data Analytics,3.51,5,2,Professional & Business Services,1,1.0,0.0,0
0,23,1,1,1,Marketing,3.5,0,2,Manufacturing,1,0.6,-0.6,1
1,23,1,0,1,Data Analytics,3.7,0,1,Manufacturing,1,1.0,-0.6,0
1,23,0,1,0,Marketing,3.02,9,2,Professional & Business Services,0,0.6,0.0,1
1,24,1,1,0,Economics,4.14,9,1,Financial Activities,0,0.6,0.5,1
1,25,1,1,1,Information Systems,4.03,5,1,Government,0,0.9,-0.7,1
0,27,1,0,1,Management,3.27,2,0,Retail Trade,0,0.5,-0.2,0
1,22,0,1,1,Business,3.94,8,0,Healthcare & Social Assistance,1,0.5,1.0,1
0,20,0,1,1,Economics,3.76,3,0,Retail Trade,1,0.6,-0.2,0
1,21,1,1,1,Marketing,3.37,4,1,Transportation & Warehousing,0,0.6,0.8,1
1,23,0,1,1,Management,3.32,7,1,Information (Tech Sector),0,0.5,-0.5,1
1,23,1,0,0,Business Administration,3.34,4,0,Leisure & Hospitality,1,0.4,-0.8,0
1,22,0,1,1,Accounting,4.35,6,0,Construction,1,0.9,0.7,1
1,20,0,1,1,Business,3.91,9,2,Professional & Business Services,1,0.5,0.0,1
0,23,0,0,1,Finance,3.44,8,2,Retail Trade,0,0.7,-0.2,1
1,25,1,1,1,Economics,3.47,4,2,Government,1,0.6,-0.7,1
0,26,1,1,1,Accounting,3.75,3,3,Retail Trade,1,0.9,-0.2,1
1,22,1,1,1,Accounting,3.74,3,0,Financial Activities,0,0.9,0.5,0
0,23,0,1,1,Data Analytics,3.21,3,0,Transportation & Warehousing,1,1.0,0.8,1
1,21,1,1,1,Data Analytics,3.59,5,1,Information (Tech Sector),1,1.0,-0.5,1
1,24,0,1,0,Finance,3.33,4,3,Manufacturing,1,0.7,-0.6,1
1,21,0,1,1,Finance,3.55,1,2,Educational Services,1,0.7,0.4,1
1,26,1,1,1,Marketing,3.49,2,1,Leisure & Hospitality,1,0.6,-0.8,1
1,19,0,1,1,Finance,3.81,3,0,Retail Trade,1,0.7,-0.2,0
1,23,0,1,0,Accounting,3.42,6,2,Government,1,0.9,-0.7,1
1,25,0,1,1,Marketing,3.54,6,1,Healthcare & Social Assistance,0,0.6,1.0,1
0,25,0,1,1,Management,2.94,5,2,Retail Trade,0,0.5,-0.2,1
1,32,0,1,0,Information Systems,3.6,7,3,Government,1,0.9,-0.7,1
1,25,1,1,1,Information Systems,3.27,7,2,Manufacturing,1,0.9,-0.6,1
1,21,0,1,1,Information Systems,3.04,4,3,Government,0,0.9,-0.7,0
1,24,1,1,1,Business,3.84,1,1,Government,1,0.5,-0.7,0
1,19,0,1,0,Business,3.49,5,2,Financial Activities,1,0.5,0.5,0
1,24,0,1,1,Finance,2.88,4,3,Information (Tech Sector),1,0.7,-0.5,1
1,22,1,1,1,Information Systems,3.26,1,2,Information (Tech Sector),0,0.9,-0.5,0
1,27,0,1,1,Business Administration,3.5,10,2,Retail Trade,1,0.4,-0.2,1
1,22,1,0,0,Data Analytics,3.51,4,2,Construction,0,1.0,0.7,1
1,24,1,0,1,Business Administration,3.35,6,3,Information (Tech Sector),0,0.4,-0.5,1
1,22,1,1,1,Information Systems,2.49,5,0,Educational Services,0,0.9,0.4,1
1,29,0,1,0,Information Systems,3.33,1,1,Educational Services,1,0.9,0.4,0
1,23,0,1,1,Data Analytics,3.82,1,1,Leisure & Hospitality,0,1.0,-0.8,0
1,29,0,1,0,Information Systems,3.92,6,3,Professional & Business Services,1,0.9,0.0,1
1,26,1,1,0,Economics,3.32,2,3,Manufacturing,1,0.6,-0.6,0
1,25,0,1,0,Accounting,4.07,2,0,Construction,1,0.9,0.7,1
1,25,0,1,1,Marketing,3.01,10,0,Educational Services,1,0.6,0.4,1
1,25,1,1,1,Data Analytics,3.26,5,3,Transportation & Warehousing,0,1.0,0.8,1
1,18,1,1,0,Information Systems,3.77,0,1,Financial Activities,1,0.9,0.5,1
1,23,1,1,0,Business,3.72,3,1,Educational Services,1,0.5,0.4,1
1,27,0,1,1,Business,3.5,6,0,Government,1,0.5,-0.7,1
1,24,0,1,0,Accounting,3.16,3,1,Manufacturing,0,0.9,-0.6,1
0,20,0,1,1,Business,3.16,0,2,Leisure & Hospitality,1,0.5,-0.8,0
1,24,1,1,1,Marketing,3.28,4,1,Retail Trade,0,0.6,-0.2,1
1,29,0,1,1,International Business,3.18,1,2,Educational Services,0,0.3,0.4,0
1,28,1,1,0,International Business,3.54,6,3,Professional & Business Services,0,0.3,0.0,1
1,24,1,1,1,International Business,3.47,6,0,Leisure & Hospitality,1,0.3,-0.8,1
1,27,0,1,1,Accounting,3.15,0,0,Educational Services,0,0.9,0.4,0
0,23,1,0,0,Accounting,3.39,3,3,Financial Activities,1,0.9,0.5,1
1,19,0,0,1,Marketing,2.71,4,2,Construction,0,0.6,0.7,1
1,21,1,1,1,Data Analytics,3.6,6,1,Construction,0,1.0,0.7,1
1,29,0,1,1,Finance,3.72,3,1,Leisure & Hospitality,1,0.7,-0.8,1
1,23,1,1,1,International Business,3.23,3,1,Retail Trade,0,0.3,-0.2,1
1,23,1,0,1,Business,3.26,10,2,Transportation & Warehousing,1,0.5,0.8,1
1,23,1,1,0,Business Administration,3.58,0,0,Financial Activities,1,0.4,0.5,0
